Item;Código de item;Nome do produto;Descrição química;Grau de Etoxilação;Grupo de Família;Família de Produtos;Peso Molecular;Data inicial do estudo;Tipo de estudo;Ensaios físico-químicos;ensaio_normalizado;categoria_ensaio;is_quantitativo;Método;Especificação;spec_tipo;spec_min;spec_max;0 dia_valor;0 dia_menor_que;1 sem_valor;1 sem_menor_que;2 sem_valor;2 sem_menor_que;1m_valor;1m_menor_que;2m_valor;2m_menor_que;3m_valor;3m_menor_que;4m_valor;4m_menor_que;5m_valor;5m_menor_que;6m_valor;6m_menor_que;9m_valor;9m_menor_que;12m_valor;12m_menor_que;18m_valor;18m_menor_que;24m_valor;24m_menor_que;30m_valor;30m_menor_que;36m_valor;36m_menor_que
5;T02;Alkest SP 60 FGM K;Monoestearato de sorbitan;Não aplicável;Esters and Their Derivatives;Sorbitan ester;430;2016-04-01;Longa duração;Saponificação, índice de , mgKOH/g;Indice de Saponificacao;Fisico-Quimico;True;MA-810;147,0 - 157,0;RANGE;147.0;157.0;148.65;False;;False;;False;;False;;False;148.49;False;;False;;False;143.86;False;146.51;False;143.78;False;137.76;False;;False;;False;;False
5;T02;Alkest SP 60 FGM K;Monoestearato de sorbitan;Não aplicável;Esters and Their Derivatives;Sorbitan ester;430;2016-04-01;Longa duração;Água, %p;Teor de Agua;Fisico-Quimico;True;MA-875;1,0 máx.;MAXIMO;;1.0;1.14;False;;False;;False;;False;;False;1.06;False;;False;;False;2.38;False;2.8;False;3.41;False;2.09;False;;False;;False;;False
5;T02;Alkest SP 60 FGM K;Monoestearato de sorbitan;Não aplicável;Esters and Their Derivatives;Sorbitan ester;430;2016-04-01;Longa duração;Cor Gardner, 60ºC;Cor Gardner;Cor;True;MA-881;8,0 máx.;MAXIMO;;8.0;6.0;False;;False;;False;;False;;False;11.0;False;;False;;False;12.0;False;12.0;False;12.0;False;12.0;False;;False;;False;;False
6;T03;Alkest SP 80 FGM K;Monoleato de sorbitan;Não aplicável;Esters and Their Derivatives;Sorbitan ester;428;2016-04-01;Acelerado;Hidroxila, índice de, mg KOH/g;Indice de Hidroxila;Fisico-Quimico;True;MA-525;195,0 - 215,0;RANGE;195.0;215.0;203.36;False;;False;;False;196.17;False;;False;214.27;False;;False;;False;203.92;False;;False;;False;;False;;False;;False;;False
6;T03;Alkest SP 80 FGM K;Monoleato de sorbitan;Não aplicável;Esters and Their Derivatives;Sorbitan ester;428;2016-04-01;Acelerado;N° ácido, mgKOH/g;Indice de Acidez;Fisico-Quimico;True;MA-638;8,0 máx.;MAXIMO;;8.0;3.27;False;;False;;False;3.78;False;;False;4.67;False;;False;;False;6.53;False;;False;;False;;False;;False;;False;;False
6;T03;Alkest SP 80 FGM K;Monoleato de sorbitan;Não aplicável;Esters and Their Derivatives;Sorbitan ester;428;2016-04-01;Acelerado;pH, 10% aquoso, 25ºC;pH;Fisico-Quimico;True;MA-729;3,0 - 11,0;RANGE;3.0;11.0;8.84;False;;False;;False;8.59;False;;False;8.41;False;;False;;False;8.17;False;;False;;False;;False;;False;;False;;False
6;T03;Alkest SP 80 FGM K;Monoleato de sorbitan;Não aplicável;Esters and Their Derivatives;Sorbitan ester;428;2016-04-01;Acelerado;Saponificação, índice de , mgKOH/g;Indice de Saponificacao;Fisico-Quimico;True;MA-810;145,0 - 160,0;RANGE;145.0;160.0;148.12;False;;False;;False;149.16;False;;False;149.93;False;;False;;False;152.88;False;;False;;False;;False;;False;;False;;False
6;T03;Alkest SP 80 FGM K;Monoleato de sorbitan;Não aplicável;Esters and Their Derivatives;Sorbitan ester;428;2016-04-01;Acelerado;Água, %p;Teor de Agua;Fisico-Quimico;True;MA-875;1,0 máx.;MAXIMO;;1.0;1.67;False;;False;;False;1.63;False;;False;1.56;False;;False;;False;1.49;False;;False;;False;;False;;False;;False;;False
6;T03;Alkest SP 80 FGM K;Monoleato de sorbitan;Não aplicável;Esters and Their Derivatives;Sorbitan ester;428;2016-04-01;Acelerado;Cor Gardner, 25ºC;Cor Gardner;Cor;True;MA-881;8,5 máx.;MAXIMO;;8.5;5.0;False;;False;;False;5.0;False;;False;6.0;False;;False;;False;5.2;False;;False;;False;;False;;False;;False;;False
6;T03;Alkest SP 80 FGM K;Monoleato de sorbitan;Não aplicável;Esters and Their Derivatives;Sorbitan ester;428;2016-04-01;Longa duração;Hidroxila, índice de, mg KOH/g;Indice de Hidroxila;Fisico-Quimico;True;MA-525;195,0 - 215,0;RANGE;195.0;215.0;203.36;False;;False;;False;;False;;False;203.41;False;;False;;False;204.02;False;203.28;False;200.7;False;200.91;False;191.53;False;208.0;False;190.5;False
6;T03;Alkest SP 80 FGM K;Monoleato de sorbitan;Não aplicável;Esters and Their Derivatives;Sorbitan ester;428;2016-04-01;Longa duração;N° ácido, mgKOH/g;Indice de Acidez;Fisico-Quimico;True;MA-638;8,0 máx.;MAXIMO;;8.0;3.27;False;;False;;False;;False;;False;3.82;False;;False;;False;4.52;False;4.97;False;5.7;False;6.66;False;8.02;False;7.07;False;10.73;False
6;T03;Alkest SP 80 FGM K;Monoleato de sorbitan;Não aplicável;Esters and Their Derivatives;Sorbitan ester;428;2016-04-01;Longa duração;pH, 10% aquoso, 25ºC;pH;Fisico-Quimico;True;MA-729;3,0 - 11,0;RANGE;3.0;11.0;8.84;False;;False;;False;;False;;False;8.17;False;;False;;False;8.35;False;8.1;False;6.97;False;8.4;False;8.19;False;7.83;False;8.54;False
6;T03;Alkest SP 80 FGM K;Monoleato de sorbitan;Não aplicável;Esters and Their Derivatives;Sorbitan ester;428;2016-04-01;Longa duração;Saponificação, índice de , mgKOH/g;Indice de Saponificacao;Fisico-Quimico;True;MA-810;145,0 - 160,0;RANGE;145.0;160.0;148.12;False;;False;;False;;False;;False;149.88;False;;False;;False;151.51;False;150.14;False;150.36;False;150.37;False;149.24;False;147.29;False;151.24;False
6;T03;Alkest SP 80 FGM K;Monoleato de sorbitan;Não aplicável;Esters and Their Derivatives;Sorbitan ester;428;2016-04-01;Longa duração;Água, %p;Teor de Agua;Fisico-Quimico;True;MA-875;1,0 máx.;MAXIMO;;1.0;1.67;False;;False;;False;;False;;False;1.62;False;;False;;False;1.58;False;1.62;False;1.66;False;1.48;False;1.44;False;1.38;False;1.46;False
6;T03;Alkest SP 80 FGM K;Monoleato de sorbitan;Não aplicável;Esters and Their Derivatives;Sorbitan ester;428;2016-04-01;Longa duração;Cor Gardner, 25ºC;Cor Gardner;Cor;True;MA-881;8,5 máx.;MAXIMO;;8.5;5.0;False;;False;;False;;False;;False;6.0;False;;False;;False;5.15;False;6.0;False;6.0;False;5.1;False;5.3;False;5.2;False;5.2;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;C10 Caprico, %;Acidos Graxos;Composicao;True;MA-1296;10 máx.;MAXIMO;;10.0;4.93;False;;False;;False;4.21;False;;False;4.96;False;;False;;False;4.5;False;;False;;False;;False;;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;C12 Laurico, %;Acidos Graxos;Composicao;True;MA-1296;40,0 - 60,0;RANGE;40.0;60.0;51.27;False;;False;;False;51.41;False;;False;49.28;False;;False;;False;50.28;False;;False;;False;;False;;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;C14 Miristico, %;Acidos Graxos;Composicao;True;MA-1296;14,0 - 25,0;RANGE;14.0;25.0;23.76;False;;False;;False;24.16;False;;False;24.04;False;;False;;False;23.51;False;;False;;False;;False;;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;C16 Palmitico, %;Acidos Graxos;Composicao;True;MA-1296;7,0 - 15,0;RANGE;7.0;15.0;9.98;False;;False;;False;10.47;False;;False;11.39;False;;False;;False;10.82;False;;False;;False;;False;;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;C18 Estearico, %;Acidos Graxos;Composicao;True;MA-1296;7,0  máx.;MAXIMO;;7.0;4.81;False;;False;;False;5.31;False;;False;6.28;False;;False;;False;5.97;False;;False;;False;;False;;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;C18:1 Oleico, %;Acidos Graxos;Composicao;True;MA-1296;11,0  máx.;MAXIMO;;11.0;ND;False;;False;;False;ND;False;;False;ND;False;;False;;False;ND;False;;False;;False;;False;;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;C18:2 Linoleico, %;Acidos Graxos;Composicao;True;MA-1296;3,0 máx.;MAXIMO;;3.0;ND;False;;False;;False;ND;False;;False;ND;False;;False;;False;ND;False;;False;;False;;False;;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;C6 Caproico, %;Acidos Graxos;Composicao;True;MA-1296;1,0 máx.;MAXIMO;;1.0;ND;False;;False;;False;ND;False;;False;ND;False;;False;;False;ND;False;;False;;False;;False;;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;C8 Caprilico, %;Acidos Graxos;Composicao;True;MA-1296;10,0  máx.;MAXIMO;;10.0;5.25;False;;False;;False;4.44;False;;False;4.04;False;;False;;False;4.92;False;;False;;False;;False;;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;Identificação USP;Identificacao;Identificacao;False;MA-1297;passa;DESCRITIVA;;;PASSA;False;;False;;False;PASSA;False;;False;PASSA;False;;False;;False;PASSA;False;;False;;False;;False;;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;Conteudo de Acido Laurico (C12), g/100g;Acidos Graxos;Composicao;True;MA-1298;15 - 17;RANGE;15.0;17.0;15.66;False;;False;;False;15.54;False;;False;15.98;False;;False;;False;15.5;False;;False;;False;;False;;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;Indice de Acidez (C12), mgKOH/g;Indice de Acidez;Fisico-Quimico;True;MA-1298;250 - 275;RANGE;250.0;275.0;269.62;False;;False;;False;268.51;False;;False;269.04;False;;False;;False;268.84;False;;False;;False;;False;;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;Conteúdo de Oxido de Etileno, %;Oxido de Etileno Residual;Contaminante;True;MA-1327;70,0 - 74,0;RANGE;70.0;74.0;NãoAnalisado;False;;False;;False;NãoAnalisado;False;;False;NãoAnalisado;False;;False;;False;NãoAnalisado;False;;False;;False;;False;;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;Hidroxila, índice de, mg KOH/g;Indice de Hidroxila;Fisico-Quimico;True;MA-525;96,5 - 107,5;RANGE;96.5;107.5;101.87;False;;False;;False;99.01;False;;False;102.73;False;;False;;False;102.79;False;;False;;False;;False;;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;Cinzas sulfatadas, %;Cinzas;Composicao;True;MA-612;0,25 máx.;MAXIMO;;0.25;0.14;False;;False;;False;0.17;False;;False;0.14;False;;False;;False;0.19;False;;False;;False;;False;;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;N° ácido, mgKOH/g;Indice de Acidez;Fisico-Quimico;True;MA-638;2,0 máx.;MAXIMO;;2.0;1.36;False;;False;;False;1.31;False;;False;1.58;False;;False;;False;1.58;False;;False;;False;;False;;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;Oxido de eteno livre, ppm;Oxido de Etileno Residual;Contaminante;True;MA-706;1,0 máx.;MAXIMO;;1.0;1.0;True;;False;;False;1.0;True;;False;1.0;True;;False;;False;1.0;True;;False;;False;;False;;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;Dioxana, ppm;Dioxana;Contaminante;True;MA-715;10,0 máx.;MAXIMO;;10.0;1.0;True;;False;;False;0.2;False;;False;0.3;False;;False;;False;0.2;False;;False;;False;;False;;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;Metais pesados, ppm;Metais Pesados;Contaminante;True;MA-724;10,0 máx.;MAXIMO;;10.0;10.0;True;;False;;False;10.0;True;;False;10.0;True;;False;;False;10.0;True;;False;;False;;False;;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;pH, 5% aquoso, 25ºC;pH;Fisico-Quimico;True;MA-729;5,0 - 7,0;RANGE;5.0;7.0;5.73;False;;False;;False;5.33;False;;False;6.64;False;;False;;False;4.9;False;;False;;False;;False;;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;Peróxidos, índice de, Meq/1000g;Indice de Peroxidos;Contaminante;True;MA-780;10,0 máx.;MAXIMO;;10.0;1.26;False;;False;;False;4.18;False;;False;3.72;False;;False;;False;7.12;False;;False;;False;;False;;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;Saponificação, índice de , mgKOH/g;Indice de Saponificacao;Fisico-Quimico;True;MA-810;40,0 - 50,0;RANGE;40.0;50.0;47.12;False;;False;;False;47.5;False;;False;48.5;False;;False;;False;48.48;False;;False;;False;;False;;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;Água, %p;Teor de Agua;Fisico-Quimico;True;MA-875;3,0 máx.;MAXIMO;;3.0;1.96;False;;False;;False;1.92;False;;False;1.92;False;;False;;False;1.93;False;;False;;False;;False;;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;Cor Gardner, 25ºC;Cor Gardner;Cor;True;MA-881;1,0 máx.;MAXIMO;;1.0;1.0;False;;False;;False;1.0;True;;False;1.0;False;;False;;False;0.3;False;;False;;False;;False;;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;C10 Caprico, %;Acidos Graxos;Composicao;True;MA-1296;10 máx.;MAXIMO;;10.0;4.93;False;;False;;False;;False;;False;4.38;False;;False;;False;4.4;False;4.03;False;4.27;False;4.49;False;4.23;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;C12 Laurico, %;Acidos Graxos;Composicao;True;MA-1296;40,0 - 60,0;RANGE;40.0;60.0;51.27;False;;False;;False;;False;;False;49.62;False;;False;;False;49.2;False;46.42;False;50.92;False;51.28;False;50.8;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;C14 Miristico, %;Acidos Graxos;Composicao;True;MA-1296;14,0 - 25,0;RANGE;14.0;25.0;23.76;False;;False;;False;;False;;False;24.24;False;;False;;False;23.01;False;22.16;False;23.77;False;23.48;False;23.57;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;C16 Palmitico, %;Acidos Graxos;Composicao;True;MA-1296;7,0 - 15,0;RANGE;7.0;15.0;9.98;False;;False;;False;;False;;False;11.37;False;;False;;False;10.3;False;10.06;False;10.28;False;10.01;False;9.86;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;C18 Estearico, %;Acidos Graxos;Composicao;True;MA-1296;7,0  máx.;MAXIMO;;7.0;4.81;False;;False;;False;;False;;False;6.24;False;;False;;False;5.26;False;5.29;False;5.22;False;5.0;False;4.72;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;C18:1 Oleico, %;Acidos Graxos;Composicao;True;MA-1296;11,0  máx.;MAXIMO;;11.0;ND;False;;False;;False;;False;;False;ND;False;;False;;False;2.99;False;1.94;False;0.095;False;0.12;False;ND;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;C18:2 Linoleico, %;Acidos Graxos;Composicao;True;MA-1296;3,0 máx.;MAXIMO;;3.0;ND;False;;False;;False;;False;;False;ND;False;;False;;False;ND;False;ND;False;ND;False;ND;False;0.47;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;C6 Caproico, %;Acidos Graxos;Composicao;True;MA-1296;1,0 máx.;MAXIMO;;1.0;ND;False;;False;;False;;False;;False;ND;False;;False;;False;ND;False;ND;False;ND;False;ND;False;ND;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;C8 Caprilico, %;Acidos Graxos;Composicao;True;MA-1296;10,0  máx.;MAXIMO;;10.0;5.25;False;;False;;False;;False;;False;4.15;False;;False;;False;4.84;False;4.23;False;4.68;False;5.2;False;4.42;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Identificação USP;Identificacao;Identificacao;False;MA-1297;passa;DESCRITIVA;;;PASSA;False;;False;;False;;False;;False;PASSA;False;;False;;False;PASSA;False;PASSA;False;PASSA;False;PASSA;False;PASSA;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Conteudo de Acido Laurico (C12), g/100g;Acidos Graxos;Composicao;True;MA-1298;15 - 17;RANGE;15.0;17.0;15.66;False;;False;;False;;False;;False;15.62;False;;False;;False;15.46;False;15.4;False;15.52;False;16.16;False;17.54;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Indice de Acidez (C12), mgKOH/g;Indice de Acidez;Fisico-Quimico;True;MA-1298;250 - 275;RANGE;250.0;275.0;269.62;False;;False;;False;;False;;False;269.49;False;;False;;False;268.75;False;267.76;False;263.6;False;264.97;False;257.85;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Conteúdo de Oxido de Etileno, %;Oxido de Etileno Residual;Contaminante;True;MA-1327;70,0 - 74,0;RANGE;70.0;74.0;NãoAnalisado;False;;False;;False;;False;;False;NãoAnalisado;False;;False;;False;NãoAnalisado;False;NãoAnalisado;False;NãoAnalisado;False;NãoAnalisado;False;NãoAnalisado;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Hidroxila, índice de, mg KOH/g;Indice de Hidroxila;Fisico-Quimico;True;MA-525;96,5 - 107,5;RANGE;96.5;107.5;101.87;False;;False;;False;;False;;False;103.14;False;;False;;False;101.99;False;103.66;False;101.71;False;102.53;False;100.26;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Cinzas sulfatadas, %;Cinzas;Composicao;True;MA-612;0,25 máx.;MAXIMO;;0.25;0.14;False;;False;;False;;False;;False;0.16;False;;False;;False;0.14;False;0.12;False;0.19;False;0.2;False;0.19;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;N° ácido, mgKOH/g;Indice de Acidez;Fisico-Quimico;True;MA-638;2,0 máx.;MAXIMO;;2.0;1.36;False;;False;;False;;False;;False;1.4;False;;False;;False;1.49;False;1.66;False;1.71;False;2.0;False;1.93;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Oxido de eteno livre, ppm;Oxido de Etileno Residual;Contaminante;True;MA-706;1,0 máx.;MAXIMO;;1.0;1.0;True;;False;;False;;False;;False;1.0;True;;False;;False;1.0;True;1.0;True;1.0;True;1.0;True;1.0;True;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Dioxana, ppm;Dioxana;Contaminante;True;MA-715;10,0 máx.;MAXIMO;;10.0;1.0;True;;False;;False;;False;;False;0.2;False;;False;;False;0.2;False;1.0;True;1.0;True;ND;False;ND;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Metais pesados, ppm;Metais Pesados;Contaminante;True;MA-724;10,0 máx.;MAXIMO;;10.0;10.0;True;;False;;False;;False;;False;10.0;True;;False;;False;10.0;True;10.0;True;10.0;True;10.0;True;10.0;True;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;pH, 5% aquoso, 25ºC;pH;Fisico-Quimico;True;MA-729;5,0 - 7,0;RANGE;5.0;7.0;5.73;False;;False;;False;;False;;False;5.45;False;;False;;False;4.99;False;4.86;False;4.51;False;4.3;False;4.47;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Peróxidos, índice de, Meq/1000g;Indice de Peroxidos;Contaminante;True;MA-780;10,0 máx.;MAXIMO;;10.0;1.26;False;;False;;False;;False;;False;4.77;False;;False;;False;8.92;False;4.78;False;3.31;False;2.95;False;5.12;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Saponificação, índice de , mgKOH/g;Indice de Saponificacao;Fisico-Quimico;True;MA-810;40,0 - 50,0;RANGE;40.0;50.0;47.12;False;;False;;False;;False;;False;48.56;False;;False;;False;47.73;False;47.77;False;47.66;False;47.66;False;48.03;False;;False;;False
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Água, %p;Teor de Agua;Fisico-Quimico;True;MA-875;3,0 máx.;MAXIMO;;3.0;1.96;False;;False;;False;;False;;False;1.93;False;;False;;False;2.0;False;1.92;False;2.01;False;2.14;False;2.04;False;;False;;False
